frame,time_s,protocol,info,wpan_cmd,wpan_src64,wpan_dst64,wpan_src16,wpan_dst16,wpan_association_short,nwk_src,nwk_dst,nwk_src64,nwk_dst64,nwk_security,security_key_id,security_src64,decryption_key_label,aps_type,aps_src_ep,aps_dst_ep,aps_cluster,aps_profile,aps_cmd_id,aps_cmd_key_type,aps_cmd_device,zcl_mfg_code,zcl_tsn,zcl_cmd_id,zcl_rsp_to_cmd,zcl_attr_id,zcl_attr_status,zcl_attr_type,zcl_attr_uint8,zcl_attr_uint16,zcl_attr_uint24,zcl_attr_uint32,zcl_attr_bitmap8,zcl_attr_bitmap16,zcl_attr_bitmap32,zcl_attr_str,zcl_attr_ostr,zcl_attr_bytes
6287,151.861804000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,151.868733000,,,,,,0x9e24,0xbff9,,0x0001,0x09de,,,True,0x01,00:17:88:01:0d:92:f4:d6,,0x00,64,11,0xfc03,0x0104,,,,0x100b,125,0x00,,0x0002,,,,,,,,,,,,
6289,151.869275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,151.875922000,,,,,,0xbff9,0x09de,,0x0001,0x09de,,,True,0x01,00:17:88:01:0d:4d:a4:a2,,0x00,64,11,0xfc03,0x0104,,,,0x100b,125,0x00,,0x0002,,,,,,,,,,,,
6291,151.876463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,151.899462000,,,,,,0x09de,0x0c67,,0x09de,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,11,64,0x0300,0x0104,,,,,124,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6293,151.900003000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,151.905382000,,,,,,0x0c67,0x0001,,0x09de,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0300,0x0104,,,,,124,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6295,151.905925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,151.932043000,,,,,,0x09de,0x0c67,,0x09de,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,11,64,0xfc03,0x0104,,,,0x100b,125,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:c7:27:80:19,
6297,151.932584000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,151.937842000,,,,,,0x0c67,0x0001,,0x09de,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0xfc03,0x0104,,,,0x100b,125,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:c7:27:80:19,
6299,151.938385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,152.347792000,,,,,,0x37ca,0xffff,,0x37ca,0xfffc,00:17:88:01:0d:93:d6:1b,,True,0x01,00:17:88:01:0d:93:d6:1b,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,152.868168000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,152.868709000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,152.985536000,,,,,,0x0001,0x9e24,,0x0001,0x09de,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,126,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6304,152.986077000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,152.993393000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,153.000484000,,,,,,0xbff9,0x09de,,0x0001,0x09de,,,True,0x01,00:17:88:01:0d:4d:a4:a2,,0x00,64,11,0x0000,0x0104,,,,0x100b,126,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6307,153.001025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,153.032872000,,,,,,0xe9ed,0xffff,,0xe9ed,0xfffc,00:17:88:01:0b:e5:29:a7,,True,0x01,00:17:88:01:0b:e5:29:a7,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,153.054768000,,,,,,0x09de,0x0c67,,0x09de,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,11,64,0x0000,0x0104,,,,0x100b,126,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,12038865,,,,0:PWRON@0,,
6310,153.055309000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,153.062635000,,,,,,0x0c67,0x0001,,0x09de,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0000,0x0104,,,,0x100b,126,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,12038865,,,,0:PWRON@0,,
6312,153.063178000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313,153.295645000,,,,,,0xbff9,0xffff,,0xbff9,0xfffc,00:17:88:01:0d:4d:a4:a2,,True,0x01,00:17:88:01:0d:4d:a4:a2,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,153.793391000,,,,,,0xda27,0x9a1a,,0xda27,0x0001,,,True,0x01,00:17:88:01:0d:ce:db:e4,,0x00,2,65,0xfc06,0x0104,,,,0x100b,45,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3339162,4294967294",,,,,,
6315,153.793933000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,153.846828000,,,,,,0x9a1a,0xaed9,,0xda27,0x0001,,,True,0x01,00:17:88:01:08:32:cb:1f,,0x00,2,65,0xfc06,0x0104,,,,0x100b,45,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3339162,4294967294",,,,,,
6317,153.847695000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,153.848236000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,153.852151000,,,,,,0x9a1a,0xaed9,,0xda27,0x0001,,,True,0x01,00:17:88:01:08:32:cb:1f,,0x00,2,65,0xfc06,0x0104,,,,0x100b,45,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3339162,4294967294",,,,,,
6320,153.856752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,153.884413000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,154.139820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,154.171508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,154.193221000,,,,,,0xfa68,0x30ae,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0c:5e:e3:23,,0x00,11,64,0x0300,0x0104,,,,,127,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6325,154.193762000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,154.201550000,,,,,,0x30ae,0x0001,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0300,0x0104,,,,,127,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6327,154.205917000,,,,,,0x30ae,0x0001,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0300,0x0104,,,,,127,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6328,154.226163000,,,,,,0xfa68,0x30ae,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0c:5e:e3:23,,0x00,11,64,0xfc03,0x0104,,,,0x100b,128,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:56:f9:89:6e:5f,
6329,154.226705000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,154.233058000,,,,,,0x30ae,0x0001,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0xfc03,0x0104,,,,0x100b,128,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:56:f9:89:6e:5f,
6331,154.325960000,,,,,,0x9a1a,0xffff,,0x9a1a,0xfffc,00:17:88:01:08:32:cb:1f,,True,0x01,00:17:88:01:08:32:cb:1f,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,154.432860000,,,,,,0x92fc,0xffff,,0x92fc,0xfffc,00:17:88:01:08:2e:e1:e3,,True,0x01,00:17:88:01:08:2e:e1:e3,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,155.075906000,,,0x04,,,0x2511,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,155.076447000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,155.181208000,,,,,,0xab54,0xffff,,0xab54,0xfffc,00:17:88:01:0d:21:75:48,,True,0x01,00:17:88:01:0d:21:75:48,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,155.286860000,,,,,,0x0001,0xaed9,,0x0001,0xfa68,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,129,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6337,155.293697000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,155.299388000,,,0x04,,,0xda27,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,155.299930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,155.303424000,,,,,,0x9a1a,0xda27,,0x0001,0xda27,,,True,0x01,00:17:88:01:08:32:cb:1f,,0x00,65,2,0xfc06,0x0104,,,,0x100b,45,0x0b,0x0a,,0x00,,,,,,,,,,,
6341,155.303968000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,155.349060000,,,,,,0xfa68,0x30ae,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0c:5e:e3:23,,0x00,11,64,0x0000,0x0104,,,,0x100b,129,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402172,,,,0:PWRON@1,,
6343,155.349601000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344,155.355854000,,,,,,0x30ae,0x0001,,0xfa68,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0000,0x0104,,,,0x100b,129,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402172,,,,0:PWRON@1,,
6345,155.356397000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,155.479909000,,,,,,0xd938,0xffff,,0xd938,0xfffc,00:17:88:01:0b:e5:d3:80,,True,0x01,00:17:88:01:0b:e5:d3:80,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,155.641306000,,,,,,0xe292,0xffff,,0xe292,0xfffc,00:17:88:01:08:2e:e0:7a,,True,0x01,00:17:88:01:08:2e:e0:7a,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,155.696099000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,155.764009000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,156.373823000,,,,,,0x0001,0xaed9,,0x0001,0x2b90,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,130,0x00,,,,,,,,,,,,,,
6351,156.443111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,156.472213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,156.732903000,,,,,,0x30ae,0xffff,,0x30ae,0xfffc,00:17:88:01:0d:93:d2:1c,,True,0x01,00:17:88:01:0d:93:d2:1c,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,156.827171000,,,,,,0x9e24,0xffff,,0x9e24,0xfffc,00:17:88:01:0d:92:f4:d6,,True,0x01,00:17:88:01:0d:92:f4:d6,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,157.050268000,,,,,,0xed3c,0xffff,,0xed3c,0xfffc,00:17:88:01:0b:b9:7f:14,,True,0x01,00:17:88:01:0b:b9:7f:14,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,157.448012000,,,,,,0xd52f,0xffff,,0xd52f,0xfffc,00:17:88:01:08:32:bb:4f,,True,0x01,00:17:88:01:08:32:bb:4f,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,157.523133000,,,,,,0x0001,0xaed9,,0x0001,0x2b90,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,132,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6358,157.829792000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,157.830333000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,158.618374000,,,,,,0x0001,0x37ca,,0x0001,0xed3c,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,133,0x00,,,,,,,,,,,,,,
6361,158.618916000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,158.624496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,158.649388000,,,,,,0x0001,0x37ca,,0x0001,0xed3c,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,134,0x00,,0x0002,,,,,,,,,,,,
6364,158.649930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,158.656474000,,,,,,0x37ca,0xed3c,,0x0001,0xed3c,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,64,11,0xfc03,0x0104,,,,0x100b,134,0x00,,0x0002,,,,,,,,,,,,
6366,158.657015000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,158.679680000,,,,,,0xed3c,0x30ae,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0b:b9:7f:14,,0x00,11,64,0x0300,0x0104,,,,,133,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6368,158.680222000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,158.689413000,,,,,,0x30ae,0x0001,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0300,0x0104,,,,,133,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6370,158.695336000,,,,,,0x30ae,0x0001,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0300,0x0104,,,,,133,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6371,158.695879000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,158.711364000,,,,,,0xed3c,0x30ae,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0b:b9:7f:14,,0x00,11,64,0xfc03,0x0104,,,,0x100b,134,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:a6:aa:8f:79:67,
6373,158.711905000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,158.718874000,,,,,,0x30ae,0x0001,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0xfc03,0x0104,,,,0x100b,134,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:a6:aa:8f:79:67,
6375,158.719417000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,158.844441000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,158.844982000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,159.470760000,,,,,,0x411a,0xffff,,0x411a,0xfffc,00:17:88:01:0b:bc:48:a1,,True,0x01,00:17:88:01:0b:bc:48:a1,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,159.525628000,,,,,,0xfa68,0xffff,,0xfa68,0xfffc,00:17:88:01:0c:5e:e3:23,,True,0x01,00:17:88:01:0c:5e:e3:23,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,159.694684000,,,,,,0x2067,0xffff,,0x2067,0xfffc,00:17:88:01:0b:e4:de:3f,,True,0x01,00:17:88:01:0b:e4:de:3f,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,159.764577000,,,,,,0x0001,0x37ca,,0x0001,0xed3c,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,135,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6382,159.765118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,159.772218000,,,,,,0x37ca,0xed3c,,0x0001,0xed3c,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,64,11,0x0000,0x0104,,,,0x100b,135,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6384,159.772760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,159.828255000,,,,,,0xed3c,0x30ae,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0b:b9:7f:14,,0x00,11,64,0x0000,0x0104,,,,0x100b,135,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402175,,,,0:PWRON@1,,
6386,159.828797000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,159.836360000,,,,,,0x30ae,0x0001,,0xed3c,0x0001,,,True,0x01,00:17:88:01:0d:93:d2:1c,,0x00,11,64,0x0000,0x0104,,,,0x100b,135,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402175,,,,0:PWRON@1,,
6388,159.836903000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,160.030263000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,160.279933000,,,,,,0xdc30,0x09de,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:d7:7c:6b,,0x00,2,65,0x0406,0x0104,,,,,197,0x0a,,,,0x18,,,,,,,,,,
6391,160.280475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6392,160.334691000,,,,,,0x09de,0x0c67,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,2,65,0x0406,0x0104,,,,,197,0x0a,,,,0x18,,,,,,,,,,
6393,160.335233000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394,160.341069000,,,,,,0x0c67,0x0001,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,2,65,0x0406,0x0104,,,,,197,0x0a,,,,0x18,,,,,,,,,,
6395,160.341612000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6396,160.357537000,,,,,,0x0001,0x09de,,0x0001,0xdc30,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,65,2,0x0406,0x0104,,,,,197,0x0b,0x0a,,0x00,,,,,,,,,,,
6397,160.358080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,160.499463000,,,0x04,,,0xda27,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,160.500005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,160.587173000,,,,,,0x3fc2,0xffff,,0x3fc2,0xfffc,00:17:88:01:0c:4c:95:ce,,True,0x01,00:17:88:01:0c:4c:95:ce,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,160.695650000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402,160.764344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,160.858080000,,,,,,0x0001,0x0c67,,0x0001,0x0c67,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,136,0x00,,,,,,,,,,,,,,
6404,160.858621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,160.866607000,,,,,,0x0c67,0x0001,,0x0c67,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0300,0x0104,,,,,136,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6406,160.867150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407,160.889128000,,,,,,0x0001,0x0c67,,0x0001,0x0c67,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,137,0x00,,0x0002,,,,,,,,,,,,
6408,160.889669000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,160.895610000,,,,,,0x0c67,0x0001,,0x0c67,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0xfc03,0x0104,,,,0x100b,137,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:69:f9:89:6e:5f,
6410,160.896153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6411,161.252705000,,,,,,0x0003,0xffff,,0x0003,0xfffc,00:17:88:01:0b:b1:f1:14,,True,0x01,00:17:88:01:0b:b1:f1:14,,,,,,,,,,,,,,,,,,,,,,,,,,
6412,161.663113000,,,,,,0x7bb2,0xffff,,0x7bb2,0xfffc,00:17:88:01:0d:17:a2:2e,,True,0x01,00:17:88:01:0d:17:a2:2e,,,,,,,,,,,,,,,,,,,,,,,,,,
6413,161.773213000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6414,161.773754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415,161.778231000,,,,,,0x09de,0xdc30,,0x0001,0xdc30,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,65,2,0x0406,0x0104,,,,,197,0x0b,0x0a,,0x00,,,,,,,,,,,
6416,161.778774000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417,161.960702000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6418,161.967465000,,,,,,0x0c67,0x0001,,0x0c67,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0000,0x0104,,,,0x100b,138,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402183,,,,0:PWRON@1,,
6419,162.224172000,,,,,,0xdf07,0xffff,,0xdf07,0xfffc,00:17:88:01:0d:4d:b3:57,,True,0x01,00:17:88:01:0d:4d:b3:57,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,162.577628000,,,,,,0x09de,0xffff,,0x09de,0xfffc,00:17:88:01:0c:b9:2f:63,,True,0x01,00:17:88:01:0c:b9:2f:63,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,162.698597000,,,,,,0x3291,0xffff,,0x3291,0xfffc,00:17:88:01:0d:93:d3:f6,,True,0x01,00:17:88:01:0d:93:d3:f6,,,,,,,,,,,,,,,,,,,,,,,,,,
6422,162.992782000,,,,,,0x0001,0x37ca,,0x0001,0x51db,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,139,0x00,,,,,,,,,,,,,,
6423,162.993323000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,162.999858000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,163.023829000,,,,,,0x0001,0x37ca,,0x0001,0x51db,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,140,0x00,,0x0002,,,,,,,,,,,,
6426,163.024371000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6427,163.029490000,,,,,,0x37ca,0x51db,,0x0001,0x51db,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,64,11,0xfc03,0x0104,,,,0x100b,140,0x00,,0x0002,,,,,,,,,,,,
6428,163.030032000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,163.054279000,,,,,,0x51db,0x37ca,,0x51db,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:16,,0x00,11,64,0x0300,0x0104,,,,,139,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6430,163.054821000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,163.061580000,,,,,,0x37ca,0x0001,,0x51db,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,11,64,0x0300,0x0104,,,,,139,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6432,163.062123000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433,163.084666000,,,,,,0x51db,0x37ca,,0x51db,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:16,,0x00,11,64,0xfc03,0x0104,,,,0x100b,140,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:69:f9:89:6e:5f,
6434,163.085207000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6435,163.092085000,,,,,,0x37ca,0x0001,,0x51db,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,11,64,0xfc03,0x0104,,,,0x100b,140,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:69:f9:89:6e:5f,
6436,163.092628000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6437,163.121860000,,,,,,0x76f9,0xffff,,0x76f9,0xfffc,00:17:88:01:08:2e:dd:28,,True,0x01,00:17:88:01:08:2e:dd:28,,,,,,,,,,,,,,,,,,,,,,,,,,
6438,163.196965000,,,,,,0x0001,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:05:4f:59:f4,,,,,,,,,,,,,,,,,,,,,,,,,,
6439,163.408147000,,,,,,0x51db,0xffff,,0x51db,0xfffc,00:17:88:01:0e:10:a0:16,,True,0x01,00:17:88:01:0e:10:a0:16,,,,,,,,,,,,,,,,,,,,,,,,,,
6440,163.791747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6441,163.798006000,,,,,,0x9e24,0x0001,,0x30f9,0x0001,,,True,0x01,00:17:88:01:0d:92:f4:d6,,0x00,2,65,0x0406,0x0104,,,,,51,0x0a,,,,0x18,,,,,,,,,,
6442,163.798548000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
