frame,time_s,protocol,info,wpan_cmd,wpan_src64,wpan_dst64,wpan_src16,wpan_dst16,wpan_association_short,nwk_src,nwk_dst,nwk_src64,nwk_dst64,nwk_security,security_key_id,security_src64,decryption_key_label,aps_type,aps_src_ep,aps_dst_ep,aps_cluster,aps_profile,aps_cmd_id,aps_cmd_key_type,aps_cmd_device,zcl_mfg_code,zcl_tsn,zcl_cmd_id,zcl_rsp_to_cmd,zcl_attr_id,zcl_attr_status,zcl_attr_type,zcl_attr_uint8,zcl_attr_uint16,zcl_attr_uint24,zcl_attr_uint32,zcl_attr_bitmap8,zcl_attr_bitmap16,zcl_attr_bitmap32,zcl_attr_str,zcl_attr_ostr,zcl_attr_bytes
6911,164.902745000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6912,164.927869000,,,,,,0x0001,0x0c67,,0x0001,0x6fed,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,46,0x00,,0x0002,,,,,,,,,,,,
6913,164.928412000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,164.933598000,,,,,,0x0c67,0x6fed,,0x0001,0x6fed,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,64,11,0xfc03,0x0104,,,,0x100b,46,0x00,,0x0002,,,,,,,,,,,,
6915,164.934140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6916,164.944598000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,164.959661000,,,,,,0x6fed,0x0c67,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0c:46:6d:65,,0x00,11,64,0x0300,0x0104,,,,,45,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6918,164.960203000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6919,164.966768000,,,,,,0x0c67,0x0001,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0300,0x0104,,,,,45,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6920,164.967312000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921,164.987788000,,,,,,0x37ca,0xffff,,0x37ca,0xfffc,00:17:88:01:0d:93:d6:1b,,True,0x01,00:17:88:01:0d:93:d6:1b,,,,,,,,,,,,,,,,,,,,,,,,,,
6922,164.991110000,,,,,,0x6fed,0x0c67,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0c:46:6d:65,,0x00,11,64,0xfc03,0x0104,,,,0x100b,46,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:42:2c:5f:25,
6923,164.991652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6924,164.996309000,,,,00:17:88:01:0b:89:54:2f,,0x9dd8,0xffff,,0x9dd8,0xfffc,00:17:88:01:0b:89:54:2f,,True,0x01,00:17:88:01:0b:89:54:2f,,,,,,,,,,,,,,,,,,,,,,,,,,
6925,164.999312000,,,,,,0x0c67,0x0001,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0xfc03,0x0104,,,,0x100b,46,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:42:2c:5f:25,
6926,164.999856000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927,165.119274000,,,0x04,,,0x40e1,0xdc60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6928,165.119816000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,165.260983000,,,,,,0x51db,0xffff,,0x51db,0xfffc,00:17:88:01:0e:10:a0:16,,True,0x01,00:17:88:01:0e:10:a0:16,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,165.418052000,,,0x04,,,0x40e1,0xdc60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,165.418594000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,165.584681000,,,,,,0x8256,0xffff,,0x8256,0xfffc,00:17:88:01:0b:bc:32:cd,,True,0x01,00:17:88:01:0b:bc:32:cd,,,,,,,,,,,,,,,,,,,,,,,,,,
6933,165.718344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,165.975940000,,,,,,0x14c5,0xffff,,0x14c5,0xfffc,00:17:88:01:0b:b9:9a:55,,True,0x01,00:17:88:01:0b:b9:9a:55,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,166.017100000,,,0x04,,,0x40e1,0xdc60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936,166.017642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6937,166.037198000,,,,,,0x0001,0x0c67,,0x0001,0x6fed,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,47,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6938,166.037739000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6939,166.042968000,,,,,,0x0c67,0x6fed,,0x0001,0x6fed,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,64,11,0x0000,0x0104,,,,0x100b,47,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6940,166.043510000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,166.098508000,,,,,,0x6fed,0x0c67,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0c:46:6d:65,,0x00,11,64,0x0000,0x0104,,,,0x100b,47,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1405984,,,,0:PWRON@1,,
6942,166.099050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943,166.106139000,,,,,,0x0c67,0x0001,,0x6fed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,11,64,0x0000,0x0104,,,,0x100b,47,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1405984,,,,0:PWRON@1,,
6944,166.106682000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6945,166.203866000,,,,,,0xd938,0xffff,,0xd938,0xfffc,00:17:88:01:0b:e5:d3:80,,True,0x01,00:17:88:01:0b:e5:d3:80,,,,,,,,,,,,,,,,,,,,,,,,,,
6946,166.315552000,,,0x04,,,0x40e1,0xdc60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947,166.316094000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948,166.344785000,,,0x04,,,0xda27,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6949,166.345329000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,166.477642000,,,0x04,,,0x2511,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951,166.478184000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952,166.554879000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953,166.693171000,,,,,,0x0001,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:05:4f:59:f4,,,,,,,,,,,,,,,,,,,,,,,,,,
6954,166.959503000,,,,,,0x3291,0xffff,,0x3291,0xfffc,00:17:88:01:0d:93:d3:f6,,True,0x01,00:17:88:01:0d:93:d3:f6,,,,,,,,,,,,,,,,,,,,,,,,,,
6955,167.127683000,,,,,,0x0001,0x37ca,,0x0001,0xdc60,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,48,0x00,,,,,,,,,,,,,,
6956,167.128225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957,167.133780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6958,167.156205000,,,,,,0x0001,0x37ca,,0x0001,0xdc60,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,49,0x00,,0x0002,,,,,,,,,,,,
6959,167.162167000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6960,167.188941000,,,,,,0xdc60,0x7a39,,0xdc60,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0x0300,0x0104,,,,,48,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6961,167.195718000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,167.217339000,,,,,,0xdc60,0x7a39,,0xdc60,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0xfc03,0x0104,,,,0x100b,49,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:c6:2a:d6:15,
6963,167.222672000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6964,167.791179000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965,168.243028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6966,168.276308000,,,,,,0x0001,0x37ca,,0x0001,0xdc60,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,50,0x00,,"0x0021,0x0020",,,,,,,,,,,,
6967,168.283303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6968,168.296459000,,,,,,0x0003,0x7a39,,0x7a19,0x0001,,,True,0x01,00:17:88:01:0b:b1:f1:14,,0x00,2,65,0xfc06,0x0104,,,,0x100b,36,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","1,0",,,"10803,4294967294",,,,,,
6969,168.301925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970,168.319316000,,,,,,0x0001,0xaed9,,0x0001,0x7a19,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,65,2,0xfc06,0x0104,,,,0x100b,36,0x0b,0x0a,,0x00,,,,,,,,,,,
6971,168.326402000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,168.338538000,,,,,,0xdc60,0x7a39,,0xdc60,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0x0000,0x0104,,,,0x100b,50,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1405993,,,,0:PWRON@1,,
6973,168.345289000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,168.370229000,,,,,,0x2067,0xffff,,0x2067,0xfffc,00:17:88:01:0b:e4:de:3f,,True,0x01,00:17:88:01:0b:e4:de:3f,,,,,,,,,,,,,,,,,,,,,,,,,,
6975,168.469569000,,,,,,0xd52f,0xffff,,0xd52f,0xfffc,00:17:88:01:08:32:bb:4f,,True,0x01,00:17:88:01:08:32:bb:4f,,,,,,,,,,,,,,,,,,,,,,,,,,
6976,169.015541000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977,169.016083000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978,169.114085000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6979,169.114627000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,169.372223000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,51,0x00,,,,,,,,,,,,,,
6981,169.372766000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,169.379118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983,169.387636000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,64,11,0x0300,0x0104,,,,,51,0x00,,,,,,,,,,,,,,
6984,169.388178000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,169.400558000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,169.406478000,,,,,,0x92fc,0xffff,,0x92fc,0xfffc,00:17:88:01:08:2e:e1:e3,,True,0x01,00:17:88:01:08:2e:e1:e3,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,169.409717000,,,,,,0x55b8,0x6530,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:32:af:01,,0x00,64,11,0xfc03,0x0104,,,,0x100b,52,0x00,,0x0002,,,,,,,,,,,,
6988,169.410260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989,169.416119000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,64,11,0xfc03,0x0104,,,,0x100b,52,0x00,,0x0002,,,,,,,,,,,,
6990,169.416661000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,169.444409000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,11,64,0x0300,0x0104,,,,,51,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6992,169.444951000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6993,169.450720000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0x0300,0x0104,,,,,51,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
6994,169.456257000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6995,169.470876000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,11,64,0xfc03,0x0104,,,,0x100b,52,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:14:7f:44:74,
6996,169.471418000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6997,169.476944000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0xfc03,0x0104,,,,0x100b,52,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:01:98:14:7f:44:74,
6998,169.482262000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6999,169.734944000,,,,,,0xb733,0xffff,,0xb733,0xfffc,00:17:88:01:0b:e5:1c:99,,True,0x01,00:17:88:01:0b:e5:1c:99,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,169.747851000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,169.751598000,,,,,,0x0003,0x7a19,,0x0001,0x7a19,,,True,0x01,00:17:88:01:0b:b1:f1:14,,0x00,65,2,0xfc06,0x0104,,,,0x100b,36,0x0b,0x0a,,0x00,,,,,,,,,,,
7002,169.890837000,,,,,,0x09de,0xffff,,0x09de,0xfffc,00:17:88:01:0c:b9:2f:63,,True,0x01,00:17:88:01:0c:b9:2f:63,,,,,,,,,,,,,,,,,,,,,,,,,,
7003,170.517288000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,53,0x00,,"0x0021,0x0020",,,,,,,,,,,,
7004,170.523504000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,170.530068000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,64,11,0x0000,0x0104,,,,0x100b,53,0x00,,"0x0021,0x0020",,,,,,,,,,,,
7006,170.530610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,170.586211000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,11,64,0x0000,0x0104,,,,0x100b,53,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1405994,,,,0:PWRON@1,,
7008,170.586753000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,170.593904000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,11,64,0x0000,0x0104,,,,0x100b,53,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1405994,,,,0:PWRON@1,,
7010,170.601381000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,170.772071000,,,,,,0x0001,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:05:4f:59:f4,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,170.785376000,,,,,,0x9e24,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:92:f4:d6,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,170.809631000,,,,,,0x92fc,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:2e:e1:e3,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,170.817825000,,,,,,0xe9ed,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:e5:29:a7,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,170.820747000,,,,,,0xfbb6,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:40:71:11,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,170.827909000,,,,,,0x975c,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:23:92:b1,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,170.836139000,,,,,,0x30ae,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:93:d2:1c,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,170.840417000,,,,,,0x4d3c,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:ac:21:9b,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,170.848607000,,,,,,0x51db,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0e:10:a0:16,,,,,,,,,,,,,,,,,,,,,,,,,,
7020,170.853651000,,,,,,0x1c2e,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:1f:84:1e,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,170.856303000,,,,,,0xdf07,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:4d:b3:57,,,,,,,,,,,,,,,,,,,,,,,,,,
7022,170.862158000,,,,,,0x3fc2,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:4c:95:ce,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,170.864559000,,,,,,0xab54,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:21:75:48,,,,,,,,,,,,,,,,,,,,,,,,,,
7024,170.870524000,,,,,,0x6fed,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:46:6d:65,,,,,,,,,,,,,,,,,,,,,,,,,,
7025,170.872884000,,,,,,0xdc60,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:94:0f:b8,,,,,,,,,,,,,,,,,,,,,,,,,,
7026,170.878353000,,,,,,0x0003,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:b1:f1:14,,,,,,,,,,,,,,,,,,,,,,,,,,
7027,170.883604000,,,,,,0x14c5,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:b9:9a:55,,,,,,,,,,,,,,,,,,,,,,,,,,
7028,170.885836000,,,,,,0xe292,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:2e:e0:7a,,,,,,,,,,,,,,,,,,,,,,,,,,
7029,170.890513000,,,,,,0xf51f,0xffff,,0xf51f,0xfffc,00:17:88:01:0c:bb:d9:d8,,True,0x01,00:17:88:01:0c:bb:d9:d8,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,170.893039000,,,,,,0x2067,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:e4:de:3f,,,,,,,,,,,,,,,,,,,,,,,,,,
7031,170.896358000,,,,,,0x0c67,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0e:10:a0:98,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,170.899281000,,,,,,0xef71,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:40:7b:ed,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,170.902793000,,,,,,0x6530,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:37:cb:fc,,,,,,,,,,,,,,,,,,,,,,,,,,
7034,170.907323000,,,,,,0xed3c,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:b9:7f:14,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,170.909579000,,,,,,0xd938,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:e5:d3:80,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,170.911681000,,,,,,0x9a1a,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:32:cb:1f,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,170.915623000,,,,00:17:88:01:0b:89:54:2f,,0x9dd8,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:89:54:2f,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,170.918689000,,,,,,0xd52f,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:32:bb:4f,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,170.922943000,,,,,,0xfa68,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:5e:e3:23,,,,,,,,,,,,,,,,,,,,,,,,,,
7040,170.932028000,,,,,,0x76f9,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:2e:dd:28,,,,,,,,,,,,,,,,,,,,,,,,,,
7041,170.941060000,,,,,,0xfc87,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:4d:b0:91,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,170.947125000,,,,,,0xf51f,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:bb:d9:d8,,,,,,,,,,,,,,,,,,,,,,,,,,
7043,170.954887000,,,,,,0xb733,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:e5:1c:99,,,,,,,,,,,,,,,,,,,,,,,,,,
7044,171.091354000,,,,,,0x92fc,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:2e:e1:e3,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,171.132844000,,,,,,0x30ae,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:93:d2:1c,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,171.140442000,,,,,,0x51db,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0e:10:a0:16,,,,,,,,,,,,,,,,,,,,,,,,,,
7047,171.148131000,,,,,,0x6fed,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0c:46:6d:65,,,,,,,,,,,,,,,,,,,,,,,,,,
7048,171.151952000,,,,,,0x975c,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:23:92:b1,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,171.154926000,,,,,,0xfbb6,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:40:71:11,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,171.161988000,,,,,,0x5ab9,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:40:7d:92,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,171.165230000,,,,,,0x9e24,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:92:f4:d6,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,171.167626000,,,,,,0xe292,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:2e:e0:7a,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,171.174410000,,,,,,0xe9ed,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0b:e5:29:a7,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,171.176828000,,,,,,0xdf07,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:4d:b3:57,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,171.182988000,,,,,,0x4d3c,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:ac:21:9b,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,171.185910000,,,,,,0x37ca,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:93:d6:1b,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,171.191721000,,,,,,0x55b8,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:08:32:af:01,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,171.194011000,,,,,,0x0c67,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0e:10:a0:98,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,171.196244000,,,,,,0xeaf4,0xffff,,0x0001,0xfffc,00:17:88:01:05:4f:59:f4,,True,0x01,00:17:88:01:0d:4d:a4:cf,,,,,,,,,,,,,,,,,,,,,,,,,,
